Test File, upham_1.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
upham_20x5 ,traill_4, 27, 3.123655763586725E-5, 377,17750, 1063684.0, 8.1733166E7, 7.61009506E9, 126291, 59288, 524, 523, 82705, 39301, 
child_20x5 ,traill_4, 27, 2.7013872401959132E-5, 377,17400, 1010022.0, 7.4694792E7, 6.690580878E9, 171164, 59288, 516, 523, 109304, 39301, 
abbott_20x5 ,traill_4, 27, 3.0084864299648126E-5, 369,17143, 1009609.0, 7.6398523E7, 7.050608881E9, 130385, 59288, 515, 523, 83320, 39301, 
traill_20x5 ,traill_4, 27, 3.878660362876263E-5, 430,19735, 1143639.0, 8.5246633E7, 7.785339099E9, 116710, 59288, 570, 523, 79308, 39301, 1
upham_20x5 ,traill_4, 28, 3.061272130298084E-5, 345,16886, 1040356.0, 8.110331E7, 7.593088948E9, 126291, 59288, 478, 472, 82705, 39301, 
child_20x5 ,traill_4, 28, 2.641789120909483E-5, 342,16455, 984507.0, 7.4005887E7, 6.671980443E9, 171164, 59288, 466, 472, 109304, 39301, 
abbott_20x5 ,traill_4, 28, 2.937234029523445E-5, 335,16225, 984823.0, 7.5729301E7, 7.032539887E9, 130385, 59288, 463, 472, 83320, 39301, 
traill_20x5 ,traill_4, 28, 3.7643313338331225E-5, 392,18709, 1115937.0, 8.4498679E7, 7.765144341E9, 116710, 59288, 519, 472, 79308, 39301, 1
upham_20x5 ,traill_4, 29, 3.0096664015403654E-5, 317,16102, 1018404.0, 8.0488654E7, 7.57587858E9, 126291, 59288, 428, 427, 82705, 39301, 
child_20x5 ,traill_4, 29, 2.5992978691960093E-5, 311,15587, 960203.0, 7.3325375E7, 6.652926107E9, 171164, 59288, 412, 427, 109304, 39301, 
abbott_20x5 ,traill_4, 29, 2.8901463865302394E-5, 305,15385, 961303.0, 7.5070741E7, 7.014100207E9, 130385, 59288, 413, 427, 83320, 39301, 
traill_20x5 ,traill_4, 29, 3.679758779420222E-5, 354,17645, 1086145.0, 8.3664503E7, 7.741787413E9, 116710, 59288, 463, 427, 79308, 39301, 1
upham_20x5 ,traill_4, 30, 2.9364647971612095E-5, 286,15203, 992333.0, 7.9732595E7, 7.553952869E9, 126291, 59288, 381, 389, 82705, 39301, 
child_20x5 ,traill_4, 30, 2.552145587320088E-5, 285,14833, 938337.0, 7.2691261E7, 6.634536801E9, 171164, 59288, 375, 389, 109304, 39301, 
abbott_20x5 ,traill_4, 30, 2.8211190065819574E-5, 275,14515, 936073.0, 7.4339071E7, 6.992881777E9, 130385, 59288, 366, 389, 83320, 39301, 
traill_20x5 ,traill_4, 30, 3.6127019351830625E-5, 322,16717, 1059233.0, 8.2884055E7, 7.719154421E9, 116710, 59288, 413, 389, 79308, 39301, 1
Test File, traill_2.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
upham_20x5 ,traill_2, 0, 6.214798881043226E-5, 3091,43714, 1449878.0, 8.8882534E7, 7.759560254E9, 126291, 63232, 7057, 7190, 82705, 40740, 
child_20x5 ,traill_2, 0, 4.977750225959392E-5, 3375,45486, 1437680.0, 8.475333E7, 7.236430616E9, 171164, 63232, 7111, 7190, 109304, 40740, 
abbott_20x5 ,traill_2, 0, 6.007820249404636E-5, 3065,43577, 1409689.0, 8.3986607E7, 7.215762085E9, 130385, 63232, 6247, 7190, 83320, 40740, 
traill_20x5 ,traill_2, 0, 7.614996182447446E-5, 3931,51704, 1612944.0, 9.402851E7, 7.979558316E9, 116710, 63232, 7437, 7190, 79308, 40740, 1
upham_20x5 ,traill_2, 1, 6.214798881043226E-5, 2957,43714, 1449878.0, 8.8882534E7, 7.759560254E9, 126291, 63232, 6357, 6622, 82705, 40740, 
child_20x5 ,traill_2, 1, 4.977750225959392E-5, 3207,45486, 1437680.0, 8.475333E7, 7.236430616E9, 171164, 63232, 6492, 6622, 109304, 40740, 
abbott_20x5 ,traill_2, 1, 6.007820249404636E-5, 2954,43577, 1409689.0, 8.3986607E7, 7.215762085E9, 130385, 63232, 5936, 6622, 83320, 40740, 
traill_20x5 ,traill_2, 1, 7.614996182447446E-5, 3748,51704, 1612944.0, 9.402851E7, 7.979558316E9, 116710, 63232, 6910, 6622, 79308, 40740, 1
upham_20x5 ,traill_2, 2, 6.206170885715809E-5, 2841,43598, 1449762.0, 8.8882418E7, 7.759560138E9, 126291, 63232, 5932, 6162, 82705, 40740, 
child_20x5 ,traill_2, 2, 4.971809197576168E-5, 3077,45356, 1437550.0, 8.47532E7, 7.236430486E9, 171164, 63232, 6009, 6162, 109304, 40740, 
abbott_20x5 ,traill_2, 2, 5.999426779365191E-5, 2838,43461, 1409573.0, 8.3986491E7, 7.215761969E9, 130385, 63232, 5604, 6162, 83320, 40740, 
traill_20x5 ,traill_2, 2, 7.602556832274328E-5, 3559,51515, 1612755.0, 9.4028321E7, 7.979558127E9, 116710, 63232, 6420, 6162, 79308, 40740, 1
upham_20x5 ,traill_2, 3, 6.157809030919754E-5, 2667,43250, 1449066.0, 8.8881026E7, 7.759557354E9, 126291, 63232, 5389, 5579, 82705, 40740, 
child_20x5 ,traill_2, 3, 4.934795574398567E-5, 2874,44950, 1436738.0, 8.4751576E7, 7.236427238E9, 171164, 63232, 5444, 5579, 109304, 40740, 
abbott_20x5 ,traill_2, 3, 5.954136003169685E-5, 2678,43141, 1408933.0, 8.3985211E7, 7.215759409E9, 130385, 63232, 5153, 5579, 83320, 40740, 
traill_20x5 ,traill_2, 3, 7.542663664774137E-5, 3316,51029, 1611783.0, 9.4026377E7, 7.979554239E9, 116710, 63232, 5811, 5579, 79308, 40740, 1
upham_20x5 ,traill_2, 4, 6.123509931933117E-5, 2490,42719, 1447473.0, 8.8876247E7, 7.759543017E9, 126291, 63232, 4799, 5013, 82705, 40740, 
child_20x5 ,traill_2, 4, 4.9040556032772795E-5, 2655,44293, 1434767.0, 8.4745663E7, 7.236409499E9, 171164, 63232, 4903, 5013, 109304, 40740, 
abbott_20x5 ,traill_2, 4, 5.9217871815003184E-5, 2499,42604, 1407322.0, 8.3980378E7, 7.21574491E9, 130385, 63232, 4692, 5013, 83320, 40740, 
traill_20x5 ,traill_2, 4, 7.487499618418191E-5, 3059,50258, 1609470.0, 9.4019438E7, 7.979533422E9, 116710, 63232, 5216, 5013, 79308, 40740, 1
upham_20x5 ,traill_2, 5, 6.059244515357934E-5, 2306,41983, 1444529.0, 8.8864471E7, 7.759495913E9, 126291, 63232, 4280, 4515, 82705, 40740, 
child_20x5 ,traill_2, 5, 4.852757641249811E-5, 2452,43481, 1431519.0, 8.4732671E7, 7.236357531E9, 171164, 63232, 4401, 4515, 109304, 40740, 
abbott_20x5 ,traill_2, 5, 5.862547719545619E-5, 2333,41940, 1404666.0, 8.3969754E7, 7.215702414E9, 130385, 63232, 4243, 4515, 83320, 40740, 
traill_20x5 ,traill_2, 5, 7.395735697533282E-5, 2814,49278, 1605550.0, 9.4003758E7, 7.979470702E9, 116710, 63232, 4712, 4515, 79308, 40740, 1
upham_20x5 ,traill_2, 6, 5.9646371065065106E-5, 2131,41108, 1440154.0, 8.8842596E7, 7.759386538E9, 126291, 63232, 3806, 4055, 82705, 40740, 
child_20x5 ,traill_2, 6, 4.7799038172968944E-5, 2255,42496, 1426594.0, 8.4708046E7, 7.236234406E9, 171164, 63232, 3945, 4055, 109304, 40740, 
abbott_20x5 ,traill_2, 6, 5.7689095855795485E-5, 2156,41055, 1400241.0, 8.3947629E7, 7.215591789E9, 130385, 63232, 3775, 4055, 83320, 40740, 
traill_20x5 ,traill_2, 6, 7.271206690898267E-5, 2586,48138, 1599850.0, 9.3975258E7, 7.979328202E9, 116710, 63232, 4227, 4055, 79308, 40740, 1
upham_20x5 ,traill_2, 7, 5.872296268270853E-5, 1974,40166, 1434502.0, 8.8808684E7, 7.759183066E9, 126291, 63232, 3424, 3674, 82705, 40740, 
child_20x5 ,traill_2, 7, 4.703566684323021E-5, 2087,41488, 1420546.0, 8.4671758E7, 7.236016678E9, 171164, 63232, 3545, 3674, 109304, 40740, 
abbott_20x5 ,traill_2, 7, 5.671390078184834E-5, 1982,40011, 1393977.0, 8.3910045E7, 7.215366285E9, 130385, 63232, 3391, 3674, 83320, 40740, 
traill_20x5 ,traill_2, 7, 7.155512603994052E-5, 2390,46962, 1592794.0, 9.3932922E7, 7.979074186E9, 116710, 63232, 3821, 3674, 79308, 40740, 1
upham_20x5 ,traill_2, 8, 5.80629022564268E-5, 1803,38969, 1426123.0, 8.8750031E7, 7.758772495E9, 126291, 63232, 3073, 3320, 82705, 40740, 
child_20x5 ,traill_2, 8, 4.650596364383634E-5, 1910,40249, 1411873.0, 8.4611047E7, 7.235591701E9, 171164, 63232, 3169, 3320, 109304, 40740, 
abbott_20x5 ,traill_2, 8, 5.605843384408585E-5, 1810,38807, 1385549.0, 8.3851049E7, 7.214953313E9, 130385, 63232, 3007, 3320, 83320, 40740, 
traill_20x5 ,traill_2, 8, 7.053829724147572E-5, 2170,45422, 1582014.0, 9.3857462E7, 7.978545966E9, 116710, 63232, 3432, 3320, 79308, 40740, 1
upham_20x5 ,traill_2, 9, 5.6978955557528166E-5, 1666,37873, 1417355.0, 8.8679887E7, 7.758211343E9, 126291, 63232, 2779, 3007, 82705, 40740, 
child_20x5 ,traill_2, 9, 4.564040293008755E-5, 1762,39065, 1402401.0, 8.4535271E7, 7.234985493E9, 171164, 63232, 2859, 3007, 109304, 40740, 
abbott_20x5 ,traill_2, 9, 5.497456031413663E-5, 1680,37767, 1377229.0, 8.3784489E7, 7.214420833E9, 130385, 63232, 2727, 3007, 83320, 40740, 
traill_20x5 ,traill_2, 9, 6.913229835916354E-5, 1973,43846, 1569406.0, 9.3756598E7, 7.977739054E9, 116710, 63232, 3065, 3007, 79308, 40740, 1
upham_20x5 ,traill_2, 10, 5.5510443203324805E-5, 1529,36640, 1406258.0, 8.8580014E7, 7.757312486E9, 126291, 63232, 2501, 2708, 82705, 40740, 
child_20x5 ,traill_2, 10, 4.444212614778525E-5, 1610,37697, 1390089.0, 8.4424463E7, 7.233988221E9, 171164, 63232, 2578, 2708, 109304, 40740, 
abbott_20x5 ,traill_2, 10, 5.352923388364481E-5, 1537,36480, 1365646.0, 8.3680242E7, 7.21348261E9, 130385, 63232, 2463, 2708, 83320, 40740, 
traill_20x5 ,traill_2, 10, 6.723102905329206E-5, 1801,42298, 1555474.0, 9.363121E7, 7.976610562E9, 116710, 63232, 2772, 2708, 79308, 40740, 1
upham_20x5 ,traill_2, 11, 5.483673326339012E-5, 1419,35540, 1395258.0, 8.8470014E7, 7.756212486E9, 126291, 63232, 2283, 2480, 82705, 40740, 
child_20x5 ,traill_2, 11, 4.390623245225334E-5, 1491,36507, 1378189.0, 8.4305463E7, 7.232798221E9, 171164, 63232, 2340, 2480, 109304, 40740, 
abbott_20x5 ,traill_2, 11, 5.2788134144612834E-5, 1420,35310, 1353946.0, 8.3563242E7, 7.21231261E9, 130385, 63232, 2230, 2480, 83320, 40740, 
traill_20x5 ,traill_2, 11, 6.647220159175117E-5, 1685,41138, 1543874.0, 9.351521E7, 7.975450562E9, 116710, 63232, 2539, 2480, 79308, 40740, 1
upham_20x5 ,traill_2, 12, 5.4282988773726334E-5, 1299,34220, 1380738.0, 8.8310294E7, 7.754455566E9, 126291, 63232, 2055, 2230, 82705, 40740, 
child_20x5 ,traill_2, 12, 4.3374681343564523E-5, 1357,35033, 1361975.0, 8.4127109E7, 7.230836327E9, 171164, 63232, 2086, 2230, 109304, 40740, 
abbott_20x5 ,traill_2, 12, 5.220107641353022E-5, 1306,34056, 1340152.0, 8.3411508E7, 7.210643536E9, 130385, 63232, 2005, 2230, 83320, 40740, 
traill_20x5 ,traill_2, 12, 6.551079429895963E-5, 1532,39455, 1525361.0, 9.3311567E7, 7.973210489E9, 116710, 63232, 2272, 2230, 79308, 40740, 1
upham_20x5 ,traill_2, 13, 5.294558688552885E-5, 1195,32972, 1365762.0, 8.8130582E7, 7.752299022E9, 126291, 63232, 1861, 2023, 82705, 40740, 
child_20x5 ,traill_2, 13, 4.2190541067368495E-5, 1247,33713, 1346135.0, 8.3937029E7, 7.228555367E9, 171164, 63232, 1887, 2023, 109304, 40740, 
abbott_20x5 ,traill_2, 13, 5.1057041595437E-5, 1200,32784, 1324888.0, 8.322834E7, 7.20844552E9, 130385, 63232, 1815, 2023, 83320, 40740, 
traill_20x5 ,traill_2, 13, 6.376278103933865E-5, 1406,37943, 1507217.0, 9.3093839E7, 7.970597753E9, 116710, 63232, 2046, 2023, 79308, 40740, 1
upham_20x5 ,traill_2, 14, 5.18451105003716E-5, 1095,31672, 1348862.0, 8.7910882E7, 7.749442922E9, 126291, 63232, 1687, 1827, 82705, 40740, 
child_20x5 ,traill_2, 14, 4.1263260183168794E-5, 1138,32296, 1327714.0, 8.3697556E7, 7.225442218E9, 171164, 63232, 1695, 1827, 109304, 40740, 
abbott_20x5 ,traill_2, 14, 4.9973774530086E-5, 1100,31484, 1307988.0, 8.300864E7, 7.20558942E9, 130385, 63232, 1653, 1827, 83320, 40740, 
traill_20x5 ,traill_2, 14, 6.233062971058407E-5, 1284,36357, 1486599.0, 9.2825805E7, 7.967113311E9, 116710, 63232, 1848, 1827, 79308, 40740, 1
upham_20x5 ,traill_2, 15, 4.943979069995051E-5, 1001,30356, 1330438.0, 8.7652946E7, 7.745831818E9, 126291, 63232, 1519, 1655, 82705, 40740, 
child_20x5 ,traill_2, 15, 3.946136382967511E-5, 1055,31134, 1311446.0, 8.3469804E7, 7.22225369E9, 171164, 63232, 1553, 1655, 109304, 40740, 
abbott_20x5 ,traill_2, 15, 4.777813009866917E-5, 1016,30308, 1291524.0, 8.2778144E7, 7.202362476E9, 130385, 63232, 1494, 1655, 83320, 40740, 
traill_20x5 ,traill_2, 15, 5.9655762908652434E-5, 1188,35013, 1467783.0, 9.2562381E7, 7.963425375E9, 116710, 63232, 1695, 1655, 79308, 40740, 1
upham_20x5 ,traill_2, 16, 4.8485576993202865E-5, 937,29396, 1316038.0, 8.7436946E7, 7.742591818E9, 126291, 63232, 1394, 1506, 82705, 40740, 
child_20x5 ,traill_2, 16, 3.862287498709716E-5, 972,29889, 1292771.0, 8.3189679E7, 7.218051815E9, 171164, 63232, 1420, 1506, 109304, 40740, 
abbott_20x5 ,traill_2, 16, 4.6759269573649757E-5, 937,29123, 1273749.0, 8.2511519E7, 7.198363101E9, 130385, 63232, 1369, 1506, 83320, 40740, 
traill_20x5 ,traill_2, 16, 5.831832950768662E-5, 1091,33558, 1445958.0, 9.2235006E7, 7.95851475E9, 116710, 63232, 1536, 1506, 79308, 40740, 1
upham_20x5 ,traill_2, 17, 4.787047230454874E-5, 861,28180, 1296582.0, 8.712565E7, 7.737611082E9, 126291, 63232, 1271, 1373, 82705, 40740, 
child_20x5 ,traill_2, 17, 3.809363376502702E-5, 903,28785, 1275107.0, 8.2907055E7, 7.213529831E9, 171164, 63232, 1309, 1373, 109304, 40740, 
abbott_20x5 ,traill_2, 17, 4.620423317335347E-5, 872,28083, 1257109.0, 8.2245279E7, 7.194103261E9, 130385, 63232, 1261, 1373, 83320, 40740, 
traill_20x5 ,traill_2, 17, 5.72191137276831E-5, 1005,32182, 1423942.0, 9.188275E7, 7.952878654E9, 116710, 63232, 1409, 1373, 79308, 40740, 1
upham_20x5 ,traill_2, 18, 4.693379008322691E-5, 801,27160, 1279242.0, 8.683087E7, 7.732599822E9, 126291, 63232, 1164, 1260, 82705, 40740, 
child_20x5 ,traill_2, 18, 3.723758978414716E-5, 837,27663, 1256033.0, 8.2582797E7, 7.208017445E9, 171164, 63232, 1205, 1260, 109304, 40740, 
abbott_20x5 ,traill_2, 18, 4.5226854826852706E-5, 803,26910, 1237168.0, 8.1906282E7, 7.188340312E9, 130385, 63232, 1143, 1260, 83320, 40740, 
traill_20x5 ,traill_2, 18, 5.6053500544794754E-5, 927,30856, 1401400.0, 9.1499536E7, 7.946364016E9, 116710, 63232, 1280, 1260, 79308, 40740, 1
upham_20x5 ,traill_2, 19, 4.562869621817128E-5, 732,25918, 1256886.0, 8.6428462E7, 7.725356478E9, 126291, 63232, 1055, 1154, 82705, 40740, 
child_20x5 ,traill_2, 19, 3.641434619325245E-5, 778,26601, 1236917.0, 8.2238709E7, 7.201823861E9, 171164, 63232, 1097, 1154, 109304, 40740, 
abbott_20x5 ,traill_2, 19, 4.431424689944246E-5, 740,25776, 1216756.0, 8.1538866E7, 7.181726824E9, 130385, 63232, 1043, 1154, 83320, 40740, 
traill_20x5 ,traill_2, 19, 5.4616877554213236E-5, 857,29596, 1378720.0, 9.1091296E7, 7.939015696E9, 116710, 63232, 1163, 1154, 79308, 40740, 1
upham_20x5 ,traill_2, 20, 4.190275466560313E-5, 674,24816, 1235948.0, 8.603064E7, 7.71779786E9, 126291, 63232, 966, 1055, 82705, 40740, 
child_20x5 ,traill_2, 20, 3.366170050751336E-5, 725,25594, 1217784.0, 8.1875182E7, 7.194916848E9, 171164, 63232, 1002, 1055, 109304, 40740, 
abbott_20x5 ,traill_2, 20, 4.0631551273175876E-5, 684,24712, 1196540.0, 8.1154762E7, 7.174428848E9, 130385, 63232, 953, 1055, 83320, 40740, 
traill_20x5 ,traill_2, 20, 5.042543986843059E-5, 791,28342, 1354894.0, 9.0638602E7, 7.93041451E9, 116710, 63232, 1062, 1055, 79308, 40740, 1
upham_20x5 ,traill_2, 21, 4.097358593803521E-5, 630,23936, 1218348.0, 8.567864E7, 7.71075786E9, 126291, 63232, 885, 970, 82705, 40740, 
child_20x5 ,traill_2, 21, 3.2719266767095166E-5, 670,24494, 1195784.0, 8.1435182E7, 7.186116848E9, 171164, 63232, 913, 970, 109304, 40740, 
abbott_20x5 ,traill_2, 21, 3.954476671315517E-5, 639,23812, 1178540.0, 8.0794762E7, 7.167228848E9, 130385, 63232, 876, 970, 83320, 40740, 
traill_20x5 ,traill_2, 21, 4.920860583188824E-5, 744,27402, 1336094.0, 9.0262602E7, 7.92289451E9, 116710, 63232, 981, 970, 79308, 40740, 1
upham_20x5 ,traill_2, 22, 4.0381898304914136E-5, 590,23096, 1200708.0, 8.53082E7, 7.70297862E9, 126291, 63232, 821, 891, 82705, 40740, 
child_20x5 ,traill_2, 22, 3.2236130881933723E-5, 621,23465, 1174175.0, 8.0981393E7, 7.176587279E9, 171164, 63232, 836, 891, 109304, 40740, 
abbott_20x5 ,traill_2, 22, 3.8930903246830976E-5, 599,22972, 1160900.0, 8.0424322E7, 7.159449608E9, 130385, 63232, 813, 891, 83320, 40740, 
traill_20x5 ,traill_2, 22, 4.831224089294306E-5, 685,26163, 1310075.0, 8.9716203E7, 7.911420131E9, 116710, 63232, 896, 891, 79308, 40740, 1
upham_20x5 ,traill_2, 23, 3.936532260000897E-5, 551,22238, 1181832.0, 8.4892928E7, 7.693842636E9, 126291, 63232, 747, 821, 82705, 40740, 
child_20x5 ,traill_2, 23, 3.125230397330893E-5, 570,22343, 1149491.0, 8.0438345E7, 7.164640223E9, 171164, 63232, 758, 821, 109304, 40740, 
abbott_20x5 ,traill_2, 23, 3.803430598481389E-5, 557,22048, 1140572.0, 7.9977106E7, 7.149610856E9, 130385, 63232, 743, 821, 83320, 40740, 
traill_20x5 ,traill_2, 23, 4.68216869506306E-5, 639,25151, 1287811.0, 8.9226395E7, 7.900644355E9, 116710, 63232, 825, 821, 79308, 40740, 1
upham_20x5 ,traill_2, 24, 3.845806822922332E-5, 509,21272, 1159614.0, 8.4381914E7, 7.682089314E9, 126291, 63232, 686, 750, 82705, 40740, 
child_20x5 ,traill_2, 24, 3.0319386965759666E-5, 523,21262, 1124628.0, 7.9866496E7, 7.151487696E9, 171164, 63232, 691, 750, 109304, 40740, 
abbott_20x5 ,traill_2, 24, 3.72810769538174E-5, 522,21243, 1122057.0, 7.9551261E7, 7.139816421E9, 130385, 63232, 688, 750, 83320, 40740, 
traill_20x5 ,traill_2, 24, 4.540051151908759E-5, 592,24070, 1262948.0, 8.8654546E7, 7.887491828E9, 116710, 63232, 751, 750, 79308, 40740, 1
upham_20x5 ,traill_2, 25, 3.1888269290797035E-5, 472,20384, 1138302.0, 8.3870426E7, 7.669813602E9, 126291, 63232, 631, 674, 82705, 40740, 
child_20x5 ,traill_2, 25, 2.5090542824804148E-5, 475,20110, 1096980.0, 7.9202944E7, 7.135562448E9, 171164, 63232, 622, 674, 109304, 40740, 
abbott_20x5 ,traill_2, 25, 3.0477999676759222E-5, 474,20091, 1094409.0, 7.8887709E7, 7.123891173E9, 130385, 63232, 613, 674, 83320, 40740, 
traill_20x5 ,traill_2, 25, 3.768974047060138E-5, 543,22894, 1234724.0, 8.797717E7, 7.871234804E9, 116710, 63232, 676, 674, 79308, 40740, 1
upham_20x5 ,traill_2, 26, 3.062662846461823E-5, 433,19409, 1113927.0, 8.3261051E7, 7.654579227E9, 126291, 63232, 566, 613, 82705, 40740, 
child_20x5 ,traill_2, 26, 2.401413566050298E-5, 430,18985, 1068855.0, 7.8499819E7, 7.117984323E9, 171164, 63232, 556, 613, 109304, 40740, 
abbott_20x5 ,traill_2, 26, 2.9410621983881742E-5, 436,19141, 1070659.0, 7.8293959E7, 7.109047423E9, 130385, 63232, 558, 613, 83320, 40740, 
traill_20x5 ,traill_2, 26, 3.6063681624442324E-5, 499,21794, 1207224.0, 8.728967E7, 7.854047304E9, 116710, 63232, 618, 613, 79308, 40740, 1
upham_20x5 ,traill_2, 27, 3.016429814896045E-5, 402,18603, 1092971.0, 8.2716195E7, 7.640412971E9, 126291, 63232, 524, 566, 82705, 40740, 
child_20x5 ,traill_2, 27, 2.3600943142154925E-5, 402,18257, 1049927.0, 7.8007691E7, 7.105188995E9, 171164, 63232, 516, 566, 109304, 40740, 
abbott_20x5 ,traill_2, 27, 2.8950194060908685E-5, 405,18335, 1049703.0, 7.7749103E7, 7.094881167E9, 130385, 63232, 515, 566, 83320, 40740, 
traill_20x5 ,traill_2, 27, 3.5225177279439645E-5, 464,20884, 1183564.0, 8.667451E7, 7.838053144E9, 116710, 63232, 570, 566, 79308, 40740, 1
upham_20x5 ,traill_2, 28, 2.9532037649568214E-5, 369,17712, 1068914.0, 8.2066656E7, 7.622875418E9, 126291, 63232, 478, 511, 82705, 40740, 
child_20x5 ,traill_2, 28, 2.3037146016269456E-5, 366,17285, 1023683.0, 7.7299103E7, 7.086057119E9, 171164, 63232, 466, 511, 109304, 40740, 
abbott_20x5 ,traill_2, 28, 2.82984872036552E-5, 368,17336, 1022730.0, 7.7020832E7, 7.07521785E9, 130385, 63232, 463, 511, 83320, 40740, 
traill_20x5 ,traill_2, 28, 3.42995432812636E-5, 424,19804, 1154404.0, 8.588719E7, 7.816795504E9, 116710, 63232, 519, 511, 79308, 40740, 1
upham_20x5 ,traill_2, 29, 2.8921941956750037E-5, 336,16788, 1043042.0, 8.134224E7, 7.60259177E9, 126291, 63232, 428, 455, 82705, 40740, 
child_20x5 ,traill_2, 29, 2.2483512391506142E-5, 327,16193, 993107.0, 7.6442975E7, 7.062085535E9, 171164, 63232, 412, 455, 109304, 40740, 
abbott_20x5 ,traill_2, 29, 2.7690567090393617E-5, 331,16300, 993722.0, 7.6208608E7, 7.052475578E9, 130385, 63232, 413, 455, 83320, 40740, 
traill_20x5 ,traill_2, 29, 3.3286508620106514E-5, 381,18600, 1120692.0, 8.4943254E7, 7.790365296E9, 116710, 63232, 463, 455, 79308, 40740, 1
upham_20x5 ,traill_2, 30, 2.7959588631768983E-5, 299,15715, 1011925.0, 8.0439847E7, 7.576422373E9, 126291, 63232, 381, 406, 82705, 40740, 
child_20x5 ,traill_2, 30, 2.1832401551434868E-5, 296,15294, 967036.0, 7.5686916E7, 7.040159824E9, 171164, 63232, 375, 406, 109304, 40740, 
abbott_20x5 ,traill_2, 30, 2.683581588565412E-5, 292,15169, 960923.0, 7.5257437E7, 7.024891619E9, 130385, 63232, 366, 406, 83320, 40740, 
traill_20x5 ,traill_2, 30, 3.2323746278276516E-5, 344,17527, 1089575.0, 8.4040861E7, 7.764195899E9, 116710, 63232, 413, 406, 79308, 40740, 1
Test File, traill_3.test.dat
Known Author Name, Unknown Author Name, Threshold, Match Value, Matches,Common Synonym Count, Scaled SC 2, Scaled SC 3, Scaled SC 4, Words Enc. Known, Words Enc. Unk.,Words over Threshold Known, Words Over Threshold Unk.,Dictionary Hits Known, Dictionary Hits Unk.
upham_20x5 ,traill_3, 0, 6.254453938413531E-5, 2902,42088, 1442364.0, 9.1095478E7, 8.15004408E9, 126291, 59533, 7057, 6771, 82705, 38419, 
child_20x5 ,traill_3, 0, 5.005924287972744E-5, 3265,44452, 1418710.0, 8.4139174E7, 7.207014226E9, 171164, 59533, 7111, 6771, 109304, 38419, 
abbott_20x5 ,traill_3, 0, 6.03563917527276E-5, 2919,42349, 1412417.0, 8.6712841E7, 7.637949737E9, 130385, 59533, 6247, 6771, 83320, 38419, 
traill_20x5 ,traill_3, 0, 7.650886906300465E-5, 3735,50008, 1604290.0, 9.6339292E7, 8.382969058E9, 116710, 59533, 7437, 6771, 79308, 38419, 1
upham_20x5 ,traill_3, 1, 6.254453938413531E-5, 2777,42088, 1442364.0, 9.1095478E7, 8.15004408E9, 126291, 59533, 6357, 6302, 82705, 38419, 
child_20x5 ,traill_3, 1, 5.005924287972744E-5, 3106,44452, 1418710.0, 8.4139174E7, 7.207014226E9, 171164, 59533, 6492, 6302, 109304, 38419, 
abbott_20x5 ,traill_3, 1, 6.03563917527276E-5, 2809,42349, 1412417.0, 8.6712841E7, 7.637949737E9, 130385, 59533, 5936, 6302, 83320, 38419, 
traill_20x5 ,traill_3, 1, 7.650886906300465E-5, 3560,50008, 1604290.0, 9.6339292E7, 8.382969058E9, 116710, 59533, 6910, 6302, 79308, 38419, 1
upham_20x5 ,traill_3, 2, 6.246300696953326E-5, 2662,41973, 1442249.0, 9.1095363E7, 8.150043965E9, 126291, 59533, 5932, 5840, 82705, 38419, 
child_20x5 ,traill_3, 2, 4.9995552402724066E-5, 2970,44316, 1418574.0, 8.4139038E7, 7.20701409E9, 171164, 59533, 6009, 5840, 109304, 38419, 
abbott_20x5 ,traill_3, 2, 6.027175091169797E-5, 2696,42236, 1412304.0, 8.6712728E7, 7.637949624E9, 130385, 59533, 5604, 5840, 83320, 38419, 
traill_20x5 ,traill_3, 2, 7.638451845723735E-5, 3374,49822, 1604104.0, 9.6339106E7, 8.382968872E9, 116710, 59533, 6420, 5840, 79308, 38419, 1
upham_20x5 ,traill_3, 3, 6.19942953397491E-5, 2505,41659, 1441621.0, 9.1094107E7, 8.150041453E9, 126291, 59533, 5389, 5305, 82705, 38419, 
child_20x5 ,traill_3, 3, 4.962832626259061E-5, 2776,43928, 1417798.0, 8.4137486E7, 7.207010986E9, 171164, 59533, 5444, 5305, 109304, 38419, 
abbott_20x5 ,traill_3, 3, 5.98193024585837E-5, 2549,41942, 1411716.0, 8.6711552E7, 7.637947272E9, 130385, 59533, 5153, 5305, 83320, 38419, 
traill_20x5 ,traill_3, 3, 7.578377837798662E-5, 3146,49366, 1603192.0, 9.6337282E7, 8.382965224E9, 116710, 59533, 5811, 5305, 79308, 38419, 1
upham_20x5 ,traill_3, 4, 6.168904755588005E-5, 2353,41203, 1440253.0, 9.1090003E7, 8.150029141E9, 126291, 59533, 4799, 4785, 82705, 38419, 
